@relation 'slowHeaders-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {NORMAL,LOW_RATE,slowRead,HIGH_RATE,udpFlood,httpFlood}

@data
61.12603,31,15,10,1238,1011,0.245395,0.185444,20.253237,18.748419,1.5,1.22453,46,82.533333,349,72.308475,52,101.1,535,144.652999,0.000002,4.366145,10.053865,4.358927,0.000345,5.991616,10.053836,4.561877,7,0,1,0,LOW_RATE
31.588962,2,6,0,360,0,0.18994,0,11.396386,0,0,0,60,60,60,0,0,0,0,0,1.026003,6.317792,16.130137,5.48954,0,0,0,0,0,0,-1,-1,LOW_RATE
60.985312,31,15,9,1244,959,0.245961,0.197086,20.398354,21.000627,1.666667,1.297185,46,82.933333,305,62.463287,52,106.555556,535,151.498523,0.000027,4.356094,10.036589,4.203463,0.000035,5.708163,10.036591,4.518849,6,0,1,0,LOW_RATE
31.585062,2,6,0,360,0,0.189963,0,11.397793,0,0,0,60,60,60,0,0,0,0,0,1.023994,6.317012,16.12802,5.489312,0,0,0,0,0,0,-1,-1,LOW_RATE
60.647404,31,14,10,1216,1011,0.230843,0.17353,20.050322,17.543914,1.4,1.20277,46,86.857143,393,85.871879,52,101.1,535,144.652999,0.000003,4.665185,10.032017,4.538097,0.000003,6.40298,10.032022,4.429734,7,0,1,0,LOW_RATE
61.015243,31,12,10,947,1011,0.196672,0.163928,15.520712,16.573141,1.2,0.936696,46,78.916667,224,46.343749,52,101.1,535,144.652999,0.000086,5.54684,10.060946,4.903806,0,6.778035,10.060951,4.588499,7,0,1,0,LOW_RATE
31.549701,2,6,0,360,0,0.190176,0,11.410568,0,0,0,60,60,60,0,0,0,0,0,1.011881,6.30994,16.136098,5.496994,0,0,0,0,0,0,-1,-1,LOW_RATE
31.474531,2,6,0,360,0,0.19063,0,11.437819,0,0,0,60,60,60,0,0,0,0,0,1.006368,6.294906,16.131081,5.501347,0,0,0,0,0,0,-1,-1,LOW_RATE
61.066887,31,14,10,1276,1011,0.229257,0.172298,20.895121,17.419284,1.4,1.262117,46,91.142857,306,64.22378,52,101.1,535,144.652999,0.00026,4.697453,10.056361,4.552568,0.00069,6.448792,10.056374,4.434104,7,0,1,0,LOW_RATE
61.059022,31,15,10,1297,1011,0.245664,0.185393,21.241742,18.743241,1.5,1.282888,46,86.466667,305,61.666703,52,101.1,535,144.652999,0.000002,4.361359,10.059767,4.378742,0.000001,5.993272,10.05977,4.589659,7,0,1,0,LOW_RATE
61.034258,31,15,10,1294,1011,0.245764,0.185468,21.201208,18.750773,1.5,1.279921,46,86.266667,305,61.54182,52,101.1,535,144.652999,0.000001,4.35959,10.049964,4.375752,0.000009,5.990864,10.049959,4.588004,7,0,1,0,LOW_RATE
31.600339,2,6,0,360,0,0.189871,0,11.392283,0,0,0,60,60,60,0,0,0,0,0,1.004293,6.320068,16.132054,5.491777,0,0,0,0,0,0,-1,-1,LOW_RATE
60.957443,31,13,11,1035,1063,0.213264,0.180487,16.979059,17.441645,1.181818,0.973659,46,79.615385,224,45.707327,52,96.636364,535,138.641639,0.000317,5.079787,10.052104,4.908826,0.000002,6.094609,10.052108,4.768303,7,0,1,0,LOW_RATE
60.998016,31,15,9,1253,959,0.24591,0.197075,20.541652,20.999473,1.666667,1.306569,46,83.533333,305,62.233824,52,106.555556,535,151.498523,0.00001,4.357001,10.036541,4.202732,0.000007,5.708477,10.036542,4.518625,6,0,1,0,LOW_RATE
31.637505,2,6,0,360,0,0.189648,0,11.3789,0,0,0,60,60,60,0,0,0,0,0,1.031991,6.327501,16.14394,5.49089,0,0,0,0,0,0,-1,-1,LOW_RATE
60.789058,31,19,9,2045,959,0.312556,0.198393,33.640922,21.139854,2.111111,2.13243,46,107.631579,224,71.031654,52,106.555556,535,151.498523,0.000005,3.37717,10.056037,4.058387,0.000001,5.670569,10.056037,4.423686,10,0,1,0,LOW_RATE
31.614728,2,6,0,360,0,0.189785,0,11.387098,0,0,0,60,60,60,0,0,0,0,0,1.017378,6.322946,16.133455,5.490086,0,0,0,0,0,0,-1,-1,LOW_RATE
31.536206,2,6,0,360,0,0.190258,0,11.41545,0,0,0,60,60,60,0,0,0,0,0,1.00118,6.307241,16.131138,5.497361,0,0,0,0,0,0,-1,-1,LOW_RATE
6.240984,2,3,0,180,0,0.480693,0,28.841604,0,0,0,60,60,60,0,0,0,0,0,2.017106,3.120492,4.223879,1.103386,0,0,0,0,0,0,-1,-1,LOW_RATE
59.946853,31,13,7,972,855,0.216859,0.237864,16.214362,29.053337,1.857143,1.136842,46,74.769231,224,45.129138,52,122.142857,535,168.570823,0.000002,4.995571,16.13074,5.173954,0.000001,4.904772,10.053113,4.613002,4,0,1,0,LOW_RATE
31.410143,2,6,0,360,0,0.191021,0,11.461266,0,0,0,60,60,60,0,0,0,0,0,1.00959,6.282029,16.127408,5.504631,0,0,0,0,0,0,-1,-1,LOW_RATE
60.96764,31,15,9,1295,959,0.246032,0.197122,21.240776,21.004489,1.666667,1.350365,46,86.333333,349,72.361746,52,106.555556,535,151.498523,0.000006,4.354831,10.024441,4.199723,0,5.707113,10.024438,4.513754,6,0,1,0,LOW_RATE
31.459025,2,6,0,360,0,0.190724,0,11.443457,0,0,0,60,60,60,0,0,0,0,0,1.022962,6.291805,16.126336,5.499455,0,0,0,0,0,0,-1,-1,LOW_RATE
60.76346,31,15,10,1217,1011,0.246859,0.186677,20.028484,18.873084,1.5,1.203759,46,81.133333,245,47.329859,52,101.1,535,144.652999,0.000003,4.340247,10.038045,4.30604,0.000003,5.952039,10.038043,4.49778,7,0,1,0,LOW_RATE
0.036642,31,14,8,1017,12000,382.079409,251.426927,27755.339901,377140.39084,1.75,0.08475,46,72.642857,351,77.278353,52,1500,2948,1446.004149,0.000001,0.002819,0.023921,0.006281,0.000004,0.004545,0.026833,0.009218,1,0,1,0,LOW_RATE
59.941578,31,14,9,1178,959,0.233561,0.197245,19.652469,21.017498,1.555556,1.228363,46,84.142857,305,63.884781,52,106.555556,535,151.498523,0.000004,4.610891,10.034242,4.248688,0.000159,5.703581,10.034238,4.510027,6,0,1,0,LOW_RATE
61.131812,31,14,10,1135,1011,0.229013,0.185431,18.566438,18.747086,1.4,1.122651,46,81.071429,224,42.640464,52,101.1,535,144.652999,0.000861,4.702447,10.042966,4.322811,0.00001,5.992042,10.042969,4.531751,7,0,1,0,LOW_RATE
61.025682,31,15,10,1257,1011,0.245798,0.185377,20.597885,18.741649,1.5,1.243323,46,83.8,305,61.537197,52,101.1,535,144.652999,0.000002,4.358977,10.06193,4.377514,0.000001,5.993781,10.061929,4.589433,7,0,1,0,LOW_RATE
60.659363,31,12,10,1126,1011,0.197826,0.164863,18.562674,16.66762,1.2,1.113749,46,93.833333,349,79.014591,52,101.1,535,144.652999,0.000005,5.514488,10.048289,4.858884,0,6.739614,10.048295,4.538749,7,0,1,0,LOW_RATE
31.591269,2,6,0,360,0,0.189926,0,11.395554,0,0,0,60,60,60,0,0,0,0,0,1.027082,6.318254,16.132161,5.490531,0,0,0,0,0,0,-1,-1,LOW_RATE
61.106256,31,15,9,1286,959,0.245474,0.197143,21.045309,21.006663,1.666667,1.34098,46,85.733333,349,72.71448,52,106.555556,535,151.498523,0.000004,4.364733,10.024753,4.199992,0.000001,5.706523,10.024754,4.514747,6,0,1,0,LOW_RATE
31.614193,2,6,0,360,0,0.189788,0,11.387291,0,0,0,60,60,60,0,0,0,0,0,1.019916,6.322839,16.131351,5.489055,0,0,0,0,0,0,-1,-1,LOW_RATE
60.993484,31,13,11,1029,1063,0.213138,0.180375,16.870655,17.430801,1.181818,0.968015,46,79.153846,224,45.665752,52,96.636364,535,138.641639,0.000002,5.08279,10.075441,4.934088,0.000017,6.0984,10.075439,4.798532,7,0,1,0,LOW_RATE
31.486187,2,6,0,360,0,0.19056,0,11.433585,0,0,0,60,60,60,0,0,0,0,0,1.017962,6.297237,16.120559,5.495597,0,0,0,0,0,0,-1,-1,LOW_RATE
31.57263,2,6,0,360,0,0.190038,0,11.402281,0,0,0,60,60,60,0,0,0,0,0,1.011079,6.314526,16.130345,5.492663,0,0,0,0,0,0,-1,-1,LOW_RATE
61.158895,31,15,10,1278,1011,0.245263,0.184958,20.896388,18.699237,1.5,1.264095,46,85.2,306,61.857039,52,101.1,535,144.652999,0.000007,4.368492,10.06576,4.383229,0.000002,6.007375,10.065762,4.591646,7,0,1,0,LOW_RATE
31.485545,2,6,0,360,0,0.190564,0,11.433818,0,0,0,60,60,60,0,0,0,0,0,1.019233,6.297109,16.126547,5.497591,0,0,0,0,0,0,-1,-1,LOW_RATE
31.565635,2,6,0,360,0,0.19008,0,11.404808,0,0,0,60,60,60,0,0,0,0,0,1.002273,6.313127,16.125118,5.492808,0,0,0,0,0,0,-1,-1,LOW_RATE
31.389076,2,6,0,360,0,0.191149,0,11.468958,0,0,0,60,60,60,0,0,0,0,0,1.020768,6.277815,16.127101,5.505075,0,0,0,0,0,0,-1,-1,LOW_RATE
30.527921,2,5,0,300,0,0.163784,0,9.827069,0,0,0,60,60,60,0,0,0,0,0,2.016378,7.63198,16.127604,5.381898,0,0,0,0,0,0,-1,-1,LOW_RATE
31.583385,2,6,0,360,0,0.189973,0,11.398398,0,0,0,60,60,60,0,0,0,0,0,1.020573,6.316677,16.130209,5.490414,0,0,0,0,0,0,-1,-1,LOW_RATE
31.612424,2,6,0,360,0,0.189799,0,11.387928,0,0,0,60,60,60,0,0,0,0,0,1.013742,6.322485,16.134917,5.491484,0,0,0,0,0,0,-1,-1,LOW_RATE
31.561238,2,6,0,360,0,0.190107,0,11.406397,0,0,0,60,60,60,0,0,0,0,0,1.030973,6.312248,16.128821,5.490667,0,0,0,0,0,0,-1,-1,LOW_RATE
31.560812,2,6,0,360,0,0.190109,0,11.406551,0,0,0,60,60,60,0,0,0,0,0,1.032028,6.312162,16.127992,5.490677,0,0,0,0,0,0,-1,-1,LOW_RATE
31.615987,2,6,0,360,0,0.189777,0,11.386644,0,0,0,60,60,60,0,0,0,0,0,1.021511,6.323197,16.131347,5.488578,0,0,0,0,0,0,-1,-1,LOW_RATE
28.448313,2,4,0,240,0,0.140606,0,8.436353,0,0,0,60,60,60,0,0,0,0,0,4.128739,9.482771,16.128023,4.983047,0,0,0,0,0,0,-1,-1,LOW_RATE
60.963383,31,15,10,1205,1011,0.246049,0.185728,19.765963,18.777134,1.5,1.191889,46,80.333333,224,43.113287,52,101.1,535,144.652999,0.000003,4.354527,10.033929,4.364769,0.00001,5.982454,10.033933,4.572976,7,0,1,0,LOW_RATE
51.12244,29,9,8,697,899,0.176048,0.156494,13.633934,17.586016,1.125,0.775306,46,77.444444,115,23.056024,52,112.375,535,159.737235,0.000356,6.390305,10.052515,4.693571,0.000006,7.30288,10.052514,4.302861,6,0,1,0,LOW_RATE
31.62886,2,6,0,360,0,0.1897,0,11.38201,0,0,0,60,60,60,0,0,0,0,0,1.033385,6.325772,16.132476,5.486126,0,0,0,0,0,0,-1,-1,LOW_RATE
61.107963,31,16,10,1820,1011,0.261832,0.166381,29.783352,16.821131,1.6,1.800198,46,113.75,245,77.581812,52,101.1,535,144.652999,0.000005,4.073864,10.070662,4.634647,0.000002,6.678108,10.070658,4.335828,10,0,1,0,LOW_RATE
60.976639,31,15,10,1297,1011,0.245996,0.185781,21.270441,18.782486,1.5,1.282888,46,86.466667,349,72.386801,52,101.1,535,144.652999,0.000028,4.355474,10.065107,4.378728,0.000269,5.980749,10.065176,4.596849,7,0,1,0,LOW_RATE
61.041966,31,15,10,1197,1011,0.245733,0.185422,19.60946,18.746134,1.5,1.183976,46,79.8,245,47.39789,52,101.1,535,144.652999,0.000005,4.36014,10.139844,4.392846,0.000008,5.992347,10.139852,4.612247,7,0,1,0,LOW_RATE
60.649957,31,14,10,1227,1011,0.230833,0.173591,20.230847,17.550027,1.4,1.21365,46,87.642857,349,74.660763,52,101.1,535,144.652999,0.000008,4.665381,10.05235,4.565496,0.000002,6.40075,10.052354,4.473415,7,0,1,0,LOW_RATE
60.870641,31,19,10,2478,1011,0.312137,0.186555,40.709281,18.860695,1.9,2.451039,46,130.421053,305,105.494982,52,101.1,535,144.652999,0.000003,3.381702,10.035193,4.176911,0.000001,5.955949,10.03519,4.467905,11,0,1,0,LOW_RATE
61.04506,31,12,10,1093,1011,0.196576,0.163818,17.904807,16.562039,1.2,1.081108,46,91.083333,306,67.9319,52,101.1,535,144.652999,0.000004,5.549551,10.025561,4.889338,0.000004,6.782579,10.025562,4.566844,7,0,1,0,LOW_RATE
31.373563,2,6,0,360,0,0.191244,0,11.474629,0,0,0,60,60,60,0,0,0,0,0,1.00536,6.274713,16.12669,5.507767,0,0,0,0,0,0,-1,-1,LOW_RATE
59.854371,31,14,9,1110,959,0.233901,0.197598,18.545012,21.055139,1.555556,1.157456,46,79.285714,245,48.994794,52,106.555556,535,151.498523,0.000005,4.604182,10.052424,4.255106,0.000002,5.693384,10.052421,4.523126,6,0,1,0,LOW_RATE
3.02182,2,3,0,180,0,0.992779,0,59.56675,0,0,0,60,60,60,0,0,0,0,0,1.005657,1.51091,2.016163,0.505253,0,0,0,0,0,0,-1,-1,LOW_RATE
31.612307,2,6,0,360,0,0.189799,0,11.38797,0,0,0,60,60,60,0,0,0,0,0,1.01692,6.322461,16.132028,5.489358,0,0,0,0,0,0,-1,-1,LOW_RATE
31.578239,2,6,0,360,0,0.190004,0,11.400256,0,0,0,60,60,60,0,0,0,0,0,1.013556,6.315648,16.132334,5.493063,0,0,0,0,0,0,-1,-1,LOW_RATE
61.577429,31,18,10,3593,1011,0.292315,0.162402,58.349302,16.418814,1.8,3.553907,46,199.611111,393,155.644231,52,101.1,535,144.652999,0.000007,3.622202,10.477455,4.311155,0.000005,6.841745,10.47746,4.049153,13,0,1,0,LOW_RATE
61.340835,31,15,10,1393,1011,0.244535,0.184491,22.709179,18.652009,1.5,1.377844,46,92.866667,393,82.594485,52,101.1,535,144.652999,0.000008,4.381488,10.0376,4.365653,0.000002,6.022586,10.037595,4.560588,7,0,1,0,LOW_RATE
31.613712,2,6,0,360,0,0.189791,0,11.387464,0,0,0,60,60,60,0,0,0,0,0,1.016562,6.322742,16.134033,5.490375,0,0,0,0,0,0,-1,-1,LOW_RATE
59.9728,31,14,9,1163,959,0.233439,0.197246,19.392124,21.017704,1.555556,1.212722,46,83.071429,305,63.763474,52,106.555556,535,151.498523,0.000127,4.613292,10.034114,4.248134,0.000004,5.703525,10.034111,4.509953,6,0,1,0,LOW_RATE
31.495835,2,6,0,360,0,0.190501,0,11.430083,0,0,0,60,60,60,0,0,0,0,0,1.02712,6.299167,16.130923,5.497477,0,0,0,0,0,0,-1,-1,LOW_RATE
0.775557,31,14,6,901,11896,18.051536,7.748719,1161.745268,15363.126477,2.333333,0.07574,46,64.357143,247,50.801585,52,1982.666667,7292,2853.469156,0.000004,0.059658,0.771899,0.205607,0.00032,0.154864,0.77005,0.307593,1,0,1,0,LOW_RATE
61.120486,31,15,10,1295,1011,0.245417,0.185396,21.187659,18.743512,1.5,1.28091,46,86.333333,349,72.222496,52,101.1,535,144.652999,0.000003,4.365749,10.055545,4.369939,0.000001,5.993185,10.05554,4.578785,7,0,1,0,LOW_RATE
61.528921,31,20,6,4634,823,0.32505,0.129877,75.314176,17.814759,3.333333,5.63062,46,231.7,393,164.574634,52,137.166667,535,177.970425,0.000005,3.238364,14.777531,4.396817,0.000095,9.23953,31.400054,12.47083,11,0,1,0,LOW_RATE
31.396177,2,6,0,360,0,0.191106,0,11.466364,0,0,0,60,60,60,0,0,0,0,0,1.027313,6.279235,16.129729,5.504658,0,0,0,0,0,0,-1,-1,LOW_RATE
60.454815,31,14,10,1201,1011,0.231578,0.174142,19.866077,17.605774,1.4,1.187933,46,85.785714,349,74.532044,52,101.1,535,144.652999,0.000006,4.65037,10.066319,4.564443,0.000309,6.380483,10.066317,4.478449,7,0,1,0,LOW_RATE
61.043203,31,12,10,1100,1011,0.196582,0.163826,18.020024,16.562815,1.2,1.088032,46,91.666667,306,67.319305,52,101.1,535,144.652999,0.000561,5.549382,10.037312,4.886754,0.000005,6.782261,10.037317,4.563689,7,0,1,0,LOW_RATE
31.601316,2,6,0,360,0,0.189866,0,11.39193,0,0,0,60,60,60,0,0,0,0,0,1.003585,6.320263,16.131677,5.491977,0,0,0,0,0,0,-1,-1,LOW_RATE
61.072661,31,13,11,1168,1063,0.212861,0.180144,19.12476,17.408492,1.181818,1.098777,46,89.846154,349,77.252678,52,96.636364,535,138.641639,0.000011,5.089388,10.070552,4.921466,0.000005,6.106215,10.070541,4.781448,7,0,1,0,LOW_RATE
60.730047,31,12,10,1213,1011,0.197596,0.164669,19.973639,16.648025,1.2,1.199802,46,101.083333,393,90.68118,52,101.1,535,144.652999,0.000008,5.520913,10.070859,4.865622,0.000001,6.747547,10.070817,4.545444,7,0,1,0,LOW_RATE
60.843822,31,15,10,1215,1011,0.246533,0.186212,19.96916,18.826065,1.5,1.20178,46,81,224,43.051907,52,101.1,535,144.652999,0.000001,4.345987,10.060057,4.374612,0.000006,5.966905,10.060049,4.594622,7,0,1,0,LOW_RATE
14.38131,27,12,1,2200,60,0.834416,0,152.976326,0,12,36.666667,52,183.333333,247,90.067876,60,60,60,0,0.00003,1.307392,6.656112,1.859761,0,0,0,0,8,0,0,0,LOW_RATE
61.033394,31,15,10,1227,1011,0.245767,0.185419,20.103748,18.745825,1.5,1.21365,46,81.8,245,47.493438,52,101.1,535,144.652999,0.000002,4.359528,10.139867,4.393257,0.000245,5.992446,10.139874,4.612208,7,0,1,0,LOW_RATE
13.376071,31,20,6,2554,11896,1.495207,0.44861,190.937982,889.444185,3.333333,0.214694,46,127.7,247,97.462352,52,1982.666667,2948,1362.363959,0.000002,0.704004,6.656342,1.527984,0.000194,2.674929,13.373053,5.349062,8,0,1,0,LOW_RATE
60.508599,31,14,10,1242,1011,0.231372,0.173953,20.526008,17.586617,1.4,1.228487,46,88.714286,349,74.406632,52,101.1,535,144.652999,0.000012,4.654508,10.066867,4.566891,0.000001,6.387433,10.066861,4.478574,7,0,1,0,LOW_RATE
60.686156,31,14,10,1262,1011,0.230695,0.173491,20.795517,17.539936,1.4,1.248269,46,90.142857,349,74.335011,52,101.1,535,144.652999,0.000113,4.668166,10.422332,4.656319,0.000001,6.404432,10.422331,4.605277,7,0,1,0,LOW_RATE
31.607161,2,6,0,360,0,0.18983,0,11.389824,0,0,0,60,60,60,0,0,0,0,0,1.006241,6.321432,16.134729,5.49251,0,0,0,0,0,0,-1,-1,LOW_RATE
31.452883,2,6,0,360,0,0.190762,0,11.445692,0,0,0,60,60,60,0,0,0,0,0,1.019678,6.290577,16.129136,5.500351,0,0,0,0,0,0,-1,-1,LOW_RATE
60.732142,31,14,10,1196,1011,0.23052,0.173361,19.693032,17.52675,1.4,1.182987,46,85.428571,306,63.413286,52,101.1,535,144.652999,0.000002,4.671703,10.051841,4.539401,0.000002,6.409251,10.05184,4.431815,7,0,1,0,LOW_RATE
31.499544,2,6,0,360,0,0.190479,0,11.428737,0,0,0,60,60,60,0,0,0,0,0,1.002035,6.299909,16.12507,5.497739,0,0,0,0,0,0,-1,-1,LOW_RATE
51.118194,29,9,8,690,899,0.176063,0.15651,13.498129,17.587778,1.125,0.767519,46,76.666667,110,22.886192,52,112.375,535,159.737235,0.000451,6.389774,10.052783,4.694087,0.000005,7.302149,10.052785,4.303842,6,0,1,0,LOW_RATE
31.496763,2,6,0,360,0,0.190496,0,11.429746,0,0,0,60,60,60,0,0,0,0,0,1.031444,6.299353,16.124892,5.494744,0,0,0,0,0,0,-1,-1,LOW_RATE
61.713802,31,15,9,1236,959,0.243057,0.193768,20.027935,20.647008,1.666667,1.288843,46,82.4,305,61.863075,52,106.555556,535,151.498523,0.000523,4.408129,10.220547,4.228756,0.000002,5.805926,10.220559,4.529635,6,0,1,0,LOW_RATE
60.755919,31,17,9,2871,959,0.279808,0.14815,47.254655,15.786192,1.888889,2.993743,46,168.882353,306,116.16058,52,106.555556,535,151.498523,0.000002,3.797245,19.90685,5.555668,0.000001,7.593661,19.90685,6.061261,12,0,1,0,LOW_RATE
31.594434,2,6,0,360,0,0.189907,0,11.394412,0,0,0,60,60,60,0,0,0,0,0,1.001218,6.318887,16.128403,5.49143,0,0,0,0,0,0,-1,-1,LOW_RATE
31.607499,2,6,0,360,0,0.189828,0,11.389702,0,0,0,60,60,60,0,0,0,0,0,1.006495,6.3215,16.136909,5.493147,0,0,0,0,0,0,-1,-1,LOW_RATE
31.593489,2,6,0,360,0,0.189913,0,11.394753,0,0,0,60,60,60,0,0,0,0,0,1.022395,6.318698,16.14077,5.494042,0,0,0,0,0,0,-1,-1,LOW_RATE
59.889116,31,14,9,1104,959,0.233765,0.197583,18.434067,21.053596,1.555556,1.151199,46,78.857143,245,48.531076,52,106.555556,535,151.498523,0.000004,4.606855,10.052622,4.254501,0.000001,5.693802,10.052614,4.522705,6,0,1,0,LOW_RATE
31.556813,2,6,0,360,0,0.190133,0,11.407996,0,0,0,60,60,60,0,0,0,0,0,1.028306,6.311363,16.128658,5.491446,0,0,0,0,0,0,-1,-1,LOW_RATE
31.577846,2,6,0,360,0,0.190007,0,11.400398,0,0,0,60,60,60,0,0,0,0,0,1.017092,6.315569,16.129184,5.490867,0,0,0,0,0,0,-1,-1,LOW_RATE
31.49917,2,6,0,360,0,0.190481,0,11.428872,0,0,0,60,60,60,0,0,0,0,0,1.003141,6.299834,16.127688,5.498095,0,0,0,0,0,0,-1,-1,LOW_RATE
31.60678,2,6,0,360,0,0.189833,0,11.389961,0,0,0,60,60,60,0,0,0,0,0,1.01151,6.321356,16.13066,5.489849,0,0,0,0,0,0,-1,-1,LOW_RATE
31.404803,2,6,0,360,0,0.191054,0,11.463215,0,0,0,60,60,60,0,0,0,0,0,1.004037,6.280961,16.125177,5.50438,0,0,0,0,0,0,-1,-1,LOW_RATE
31.55907,2,6,0,360,0,0.19012,0,11.40718,0,0,0,60,60,60,0,0,0,0,0,1.02552,6.311814,16.13078,5.492776,0,0,0,0,0,0,-1,-1,LOW_RATE
31.418785,2,6,0,360,0,0.190969,0,11.458113,0,0,0,60,60,60,0,0,0,0,0,1.016795,6.283757,16.125798,5.502958,0,0,0,0,0,0,-1,-1,LOW_RATE
60.039275,31,18,10,2172,1011,0.299804,0.185582,36.176319,18.762325,1.8,2.148368,46,120.666667,245,79.343137,52,101.1,535,144.652999,0.000002,3.531722,10.033839,4.296043,0.000001,5.987175,10.033837,4.522067,11,0,1,0,LOW_RATE
31.422863,2,6,0,360,0,0.190944,0,11.456627,0,0,0,60,60,60,0,0,0,0,0,1.023112,6.284573,16.12677,5.501638,0,0,0,0,0,0,-1,-1,LOW_RATE
60.002958,31,14,9,1167,959,0.233322,0.197246,19.449041,21.017623,1.555556,1.216893,46,83.357143,305,63.473962,52,106.555556,535,151.498523,0.000004,4.615612,10.032622,4.247686,0.000218,5.703547,10.032629,4.509876,6,0,1,0,LOW_RATE
31.529276,2,6,0,360,0,0.190299,0,11.417959,0,0,0,60,60,60,0,0,0,0,0,1.030559,6.305855,16.12532,5.492716,0,0,0,0,0,0,-1,-1,LOW_RATE
60.963384,30,13,12,858,1784,0.213243,0.203022,14.074022,30.182633,1.083333,0.480942,52,66,226,46.236848,52,148.666667,628,214.375579,0.00087,5.080282,28.929261,8.131626,0.000006,5.373349,28.929125,8.428362,1,0,1,0,LOW_RATE
31.573404,2,6,0,360,0,0.190033,0,11.402002,0,0,0,60,60,60,0,0,0,0,0,1.011865,6.314681,16.127952,5.491609,0,0,0,0,0,0,-1,-1,LOW_RATE
31.482252,2,6,0,360,0,0.190584,0,11.435014,0,0,0,60,60,60,0,0,0,0,0,1.018357,6.29645,16.127978,5.49811,0,0,0,0,0,0,-1,-1,LOW_RATE
30.592549,2,5,0,300,0,0.163438,0,9.806309,0,0,0,60,60,60,0,0,0,0,0,2.016016,7.648137,16.128995,5.37211,0,0,0,0,0,0,-1,-1,LOW_RATE
60.910221,31,19,10,2533,1011,0.311935,0.186585,41.585795,18.863732,1.9,2.50544,46,133.315789,305,104.216906,52,101.1,535,144.652999,0.000002,3.383901,10.035894,4.177258,0.000002,5.95499,10.035891,4.468971,11,0,1,0,LOW_RATE
60.822922,31,15,9,1172,959,0.246618,0.198234,19.269051,21.122945,1.666667,1.222106,46,78.133333,224,42.736193,52,106.555556,535,151.498523,0.000004,4.344494,10.036435,4.2029,0.000005,5.675108,10.036436,4.52881,6,0,1,0,LOW_RATE
60.774472,31,20,10,3035,1011,0.329086,0.186627,49.938731,18.868026,2,3.001978,46,151.75,349,129.901453,52,101.1,535,144.652999,0.000004,3.198656,10.068637,4.093283,0.000002,5.953635,10.06863,4.455474,12,0,1,0,LOW_RATE
31.612299,2,6,0,360,0,0.1898,0,11.387973,0,0,0,60,60,60,0,0,0,0,0,1.018177,6.32246,16.129287,5.488379,0,0,0,0,0,0,-1,-1,LOW_RATE
13.851583,27,11,1,2628,60,0.794133,0,189.725607,0,11,43.8,52,238.909091,308,112.84217,60,60,60,0,0.00003,1.385158,6.912239,1.968405,0,0,0,0,8,0,0,0,LOW_RATE
30.52852,2,5,0,300,0,0.163781,0,9.826877,0,0,0,60,60,60,0,0,0,0,0,2.016029,7.63213,16.12774,5.381951,0,0,0,0,0,0,-1,-1,LOW_RATE
60.782491,31,15,10,1186,1011,0.246782,0.186198,19.512198,18.824625,1.5,1.173096,46,79.066667,224,42.445992,52,101.1,535,144.652999,0.000001,4.341607,10.057252,4.37465,0.000083,5.967361,10.057253,4.594171,7,0,1,0,LOW_RATE
59.832137,31,18,9,1974,959,0.300842,0.197478,32.992303,21.042421,2,2.058394,46,109.666667,224,72.396286,52,106.555556,535,151.498523,0.00001,3.519537,10.048529,4.119972,0.000062,5.696826,10.04853,4.385559,10,0,1,0,LOW_RATE
60.964874,31,9,4,676,792,0.147626,0.087945,11.088352,17.413155,2.25,0.853535,46,75.111111,226,53.56708,52,198,628,248.282098,0.00177,7.620609,45.411501,14.525712,0.005761,15.160952,45.454404,21.420707,1,0,0,0,LOW_RATE
